name1,name2,is_match,name1_clean,name2_clean,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,soundex_match,Levenshtein,jaccard,token_set_ratio,similar_gender,is_abbreviation,predicted_match,match_probability
ashok g n,anderson g a,0,ashok g n,anderson g a,ashok g n,anderson g a,0.10371957199504879,0.43059438,0.6917989417989419,0,0,7,0.2,0.57,0,0,0,0.106695026
vakamudi keerthika,prakash vakamudi,0,vakamudi keerthika,prakash vakamudi,vakamudi keerthika,prakash vakamudi,0.6380296950711645,0.67119217,0.6388888888888888,0,0,14,0.3333333333333333,0.71,1,0,0,0.110249504
gchandrasekar,c chandrasekar,0,g chandrasekar,c chandrasekar,g chandrasekar,c chandrasekar,0.927328707432192,0.9248806,0.9267399267399267,1,0,1,0.3333333333333333,0.93,0,0,0,0.11785848
srikanth reddy,s srikanth,0,srikanth reddy,s srikanth,srikanth reddy,s srikanth,0.7725775661309985,0.6461579,0.8114285714285714,0,0,8,0.3333333333333333,0.89,0,0,0,0.1983807
shahid banday,shahid pandit,0,shahid banday,shahid pandit,shahid banday,shahid pandit,0.5375980123171156,0.56730163,0.9076923076923077,0,1,3,0.3333333333333333,0.77,0,0,0,0.107420534
ajankar pallavi gajananrao,pallavi ag,0,ajankar pallavi gajananrao,pallavi ag,ajankar pallavi gajananrao,pallavi ag,0.4378944824869414,0.6593755,0.6615384615384615,0,0,17,0.25,0.82,1,0,0,0.10764729
g govind,govindh x,0,g govind,govindh x,g govind,govindh x,0.678011070807154,0.64565086,0.825,0,0,5,0.0,0.71,0,0,0,0.16344401
bhupendra jamaiwar,b santoshi,0,bhupendra jamaiwar,b santoshi,bhupendra jamaiwar,b santoshi,0.009115802308452804,0.40854424,0.5333333333333333,0,0,15,0.0,0.29,1,0,0,0.110452875
sarkar gobinda lal,pk sarkar,0,sarkar gobinda lal,pk sarkar,sarkar gobinda lal,pk sarkar,0.409727460703744,0.6566651,0.5793650793650794,0,0,14,0.25,0.8,0,0,0,0.10669158
veerabhadra gowd,veer bhadre,0,veerabhadra gowd,veer bhadre,veerabhadra gowd,veer bhadre,0.4306038513415068,0.4286716,0.8668181818181818,0,1,7,0.0,0.44,0,0,0,0.110452875
nprathyusha,pratyusha kumari,0,nprathyusha,pratyusha kumari,nprathyusha,pratyusha kumari,0.35591449094191824,0.3403437,0.719486531986532,0,0,9,0.0,0.67,1,0,0,0.110452875
rviswanatha reddy,vishwanath redyy r,0,rviswanatha reddy,vishwanath redyy r,rviswanatha reddy,vishwanath redyy r,0.3266587715967988,0.38300708,0.7956738250855898,0,0,6,0.0,0.8,0,0,0,0.18310758
veerbhadra v mallad,veer bhadre,0,veerbhadra v mallad,veer bhadre,veerbhadra v mallad,veer bhadre,0.41861026058160977,0.48137623,0.8270813397129186,0,1,11,0.0,0.47,0,0,0,0.110452875
ganga shanker,v ganga shankar,1,ganga shanker,v ganga shankar,ganga shanker,v ganga shankar,0.694443533561403,0.5693222,0.8243589743589744,0,0,3,0.25,0.86,1,0,0,0.116596796
s rahman,s ali,0,s rahman,s ali,s rahman,s ali,0.09088399899883029,0.47410464,0.6583333333333333,0,0,5,0.3333333333333333,0.46,0,0,0,0.106695026
visakh varma,vishak varma,0,visakh varma,vishak varma,visakh varma,vishak varma,0.544837562986763,0.6407306,0.9805555555555555,0,1,2,0.3333333333333333,0.92,1,0,0,0.12033889
sureshkumar kondoju,b santoshi,0,sureshkumar kondoju,b santoshi,sureshkumar kondoju,b santoshi,0.008056483057513681,0.36665788,0.4543859649122807,0,0,16,0.0,0.28,0,0,0,0.110452875
kiran kumar kanar,rajan kumar behera,0,kiran kumar kanar,rajan kumar behera,kiran kumar kanar,rajan kumar behera,0.22306436821666,0.63785267,0.7007709066532596,0,0,8,0.2,0.63,0,0,0,0.10669158
prasoon kant shamshery,prasoon x,0,prasoon kant shamshery,prasoon x,prasoon kant shamshery,prasoon x,0.5785227661755535,0.46011615,0.8505050505050505,0,1,14,0.25,0.88,0,0,0,0.11896019
prasoon kant shahery,prasoon x,0,prasoon kant shahery,prasoon x,prasoon kant shahery,prasoon x,0.6234418696989472,0.42479134,0.8577777777777778,0,1,12,0.25,0.88,0,0,0,0.11678616
ongcham shyam,s k shyam,0,ongcham shyam,s k shyam,ongcham shyam,s k shyam,0.510974465403357,0.62024474,0.5427350427350427,0,0,7,0.25,0.71,0,0,0,0.106695026
lakin vira,lakim veera,0,lakin vira,lakim veera,lakin vira,lakim veera,0.3531219703023325,0.5111259,0.9054545454545454,0,1,3,0.0,0.76,1,0,0,0.13152981
nsenguttuvan,senguthavan v,0,nsenguttuva n,senguthavan v,nsenguttuva n,senguthavan v,0.3610657186190249,0.39882094,0.7461538461538462,0,0,5,0.0,0.62,0,0,0,0.11647231
powar akshata prakash,akshata x,0,powar akshata prakash,akshata x,powar akshata prakash,akshata x,0.5685430161371854,0.55902314,0.6316137566137566,0,0,13,0.25,0.88,1,0,0,0.122126065
senguttuvan kathirvel,senguthavan v,0,senguttuvan kathirvel,senguthavan v,senguttuvan kathirvel,senguthavan v,0.41213800568258124,0.54549104,0.8930402930402931,0,1,10,0.0,0.53,0,0,0,0.110452875
mukesh kumar vijay,mukesh bijoy,0,mukesh kumar vijay,mukesh bijoy,mukesh kumar vijay,mukesh bijoy,0.5164507991537168,0.49562126,0.8777777777777778,0,0,8,0.25,0.67,0,0,0,0.10942779
abhishek bhartia,bharti maravi,0,abhishek bhartia,bharti maravi,abhishek bhartia,bharti maravi,0.363369691839747,0.5619017,0.67752849002849,0,0,11,0.0,0.48,1,0,0,0.110452875
tusar misra,t r mishra,0,tusar misra,t r mishra,tusar misra,t r mishra,0.24370712834515823,0.53054106,0.7831818181818182,0,0,4,0.0,0.67,1,0,0,0.1217548
bhagabat purusottam dandpat,b p dandpat,0,bhagabat purusottam dandpat,b p dandpat,bhagabat purusottam dandpat,b p dandpat,0.5468093067504115,0.58756095,0.4781144781144781,0,0,16,0.2,0.78,0,1,0,0.12532265
harischandra mishra,t r mishra,0,harischandra mishra,t r mishra,harischandra mishra,t r mishra,0.5053544268620732,0.6557138,0.4719298245614035,0,0,11,0.25,0.75,1,0,0,0.10669158
mishra susant,t r mishra,0,mishra susant,t r mishra,mishra susant,t r mishra,0.6171907017406684,0.71447575,0.6032967032967033,0,0,10,0.25,0.75,1,0,0,0.110249504
swati pondkule,bharat pondkule,0,swati pondkule,bharat pondkule,swati pondkule,bharat pondkule,0.775883580640935,0.6263134,0.8396825396825397,0,0,5,0.3333333333333333,0.76,0,0,0,0.10851929
sahu ramanarayan,ram narayan sahu,0,sahu ramanarayan,ram narayan sahu,sahu ramanarayan,ram narayan sahu,0.8304165473847966,0.5469299,0.7222222222222222,0,0,11,0.25,0.75,0,0,0,0.1819655
ravindra kumar,priyesh kumar,0,ravindra kumar,priyesh kumar,ravindra kumar,priyesh kumar,0.2255740289623936,0.6589961,0.6039377289377289,0,0,7,0.3333333333333333,0.59,0,0,0,0.106695026
vijay deshmukh,p a deshmukh,0,vijay deshmukh,p a deshmukh,vijay deshmukh,p a deshmukh,0.8129584772919545,0.6319009,0.815873015873016,0,0,4,0.25,0.8,0,0,0,0.10851929
mainak pal,ronmita pal,0,mainak pal,ronmita pal,mainak pal,ronmita pal,0.17702248578156438,0.45821407,0.8007575757575758,0,0,6,0.3333333333333333,0.67,0,0,0,0.106695026
giridharan shanmugam,sharan gs srm,0,giridharan shanmugam,sharan gs srm,giridharan shanmugam,sharan gs srm,0.1928204237182754,0.4158338,0.6230769230769231,0,0,13,0.0,0.55,0,0,0,0.110452875
surendra kumar chawla,s r chawla,0,surendra kumar chawla,s r chawla,surendra kumar chawla,s r chawla,0.6817079187438659,0.54596466,0.5126984126984128,0,0,11,0.2,0.75,1,0,0,0.110249504
rajesh boini,a rakesh,0,rajesh boini,a rakesh,rajesh boini,a rakesh,0.12558910218042335,0.20121078,0.5833333333333334,0,0,9,0.0,0.6,0,0,0,0.110452875
abhijit thakur,h s thakur,0,abhijit thakur,h s thakur,abhijit thakur,h s thakur,0.5979642504695487,0.7542163,0.7071428571428572,0,0,6,0.25,0.75,0,0,0,0.1093676
ketan pandya,j h pandya,0,ketan pandya,j h pandya,ketan pandya,j h pandya,0.6362568436848426,0.662401,0.6182539682539682,0,0,5,0.25,0.75,1,0,0,0.10808516
ajay guttedar,ayejaj,0,ajay guttedar,ayejaj,ajay guttedar,ayejaj,0.039530536307602684,0.39496046,0.5747863247863249,0,0,9,0.0,0.42,0,0,0,0.110452875
vijay s pandey,s d pandey,0,vijay s pandey,s d pandey,vijay s pandey,s d pandey,0.7383895921546363,0.6069029,0.6994708994708995,0,0,6,0.5,0.89,0,0,0,0.123594135
umesh chandra sinha,u c sinha,0,umesh chandra sinha,u c sinha,umesh chandra sinha,u c sinha,0.5543884072015739,0.43796414,0.5725424672793094,0,0,10,0.2,0.71,1,1,0,0.13205332
bishnu kumar deka,vishnu kr deka,0,bishnu kumar deka,vishnu kr deka,bishnu kumar deka,vishnu kr deka,0.6852906965349967,0.61180043,0.8208360267183797,0,0,4,0.2,0.65,1,0,0,0.108094096
rajesh daniel,danial,0,rajesh daniel,danial,rajesh daniel,danial,0.2903052669987853,0.4441438,0.49572649572649574,0,0,8,0.0,0.53,0,0,0,0.110452875
ajay ture,ayejaj,0,ajay ture,ayejaj,ajay ture,ayejaj,0.05291878562126925,0.3956893,0.6203703703703703,0,0,7,0.0,0.4,0,0,0,0.110452875
sravan kumar,satyanand kalla,0,sravan kumar,satyanand kalla,sravan kumar,satyanand kalla,0.022207086953908613,0.44630876,0.6357142857142857,0,0,9,0.0,0.52,0,0,0,0.110452875
bhupinder kumar bansal,mela ram bansal,0,bhupinder kumar bansal,mela ram bansal,bhupinder kumar bansal,mela ram bansal,0.3561322378291511,0.61247206,0.6707070707070707,0,0,13,0.2,0.57,0,0,0,0.10669158
vishal yadav,vishal ratan,0,vishal yadav,vishal ratan,vishal yadav,vishal ratan,0.49183470076934,0.6112796,0.9,0,0,3,0.3333333333333333,0.75,0,0,0,0.11302899
mo daniel,danial,0,mo daniel,danial,mo daniel,danial,0.297983217022406,0.4137057,0.7962962962962963,0,0,4,0.0,0.67,0,0,0,0.1217548
pavithra thamizharasan,pavithra gs srm,0,pavithra thamizharasan,pavithra gs srm,pavithra thamizharasan,pavithra gs srm,0.4256172416417904,0.42383745,0.8524242424242424,0,1,12,0.25,0.7,1,0,0,0.10669158
devadas garikipati,devadass c,0,devadas garikipati,devadass c,devadas garikipati,devadass c,0.45647839732010576,0.47637972,0.8488888888888889,0,1,11,0.0,0.5,0,0,0,0.110452875
vaghelamrs rachana venrajsinh,navinchandra vaghela,0,vaghelamrs rachana venrajsinh,navinchandra vaghela,vaghelamrs rachana venrajsinh,navinchandra vaghela,0.3413592779373514,0.49142823,0.6552062204192022,0,0,22,0.0,0.57,1,0,0,0.110452875
g ramesh babu,ramesh reddy,0,g ramesh babu,ramesh reddy,g ramesh babu,ramesh reddy,0.468276862957777,0.6642604,0.5644078144078144,0,0,7,0.25,0.67,0,0,0,0.106695026
devaji rao s,devadass c,0,devaji rao s,devadass c,devaji rao s,devadass c,0.27065856502146934,0.32832983,0.8280952380952381,0,0,7,0.0,0.55,0,0,0,0.110452875
nidhin skariah,nidhin zachariah,0,nidhin skariah,nidhin zachariah,nidhin skariah,nidhin zachariah,0.6679602189148521,0.64230597,0.8880952380952382,0,1,4,0.3333333333333333,0.8,0,0,0,0.10862565
vishal panshewdikar,vishal ratan,0,vishal panshewdikar,vishal ratan,vishal panshewdikar,vishal ratan,0.3207698209217906,0.6355121,0.8519298245614035,0,0,10,0.3333333333333333,0.67,0,0,0,0.10669158
s g prasadi,prajyot apne,0,s g prasadi,prajyot apne,s g prasadi,prajyot apne,0.07869938331533557,0.2859509,0.4904040404040404,0,0,11,0.0,0.35,0,0,0,0.110452875
niraj b singh,v k singh,0,niraj b singh,v k singh,niraj b singh,v k singh,0.5364433290514956,0.671976,0.7244607244607244,0,0,6,0.2,0.71,0,0,0,0.10791042
sitaram prasad singh,dinanath prasad,0,sitaram prasad singh,dinanath prasad,sitaram prasad singh,dinanath prasad,0.30668031861212935,0.6589602,0.7005050505050505,0,0,11,0.25,0.63,0,0,0,0.10669158
kishor wankhede,v a ukrade,0,kishor wankhede,v a ukrade,kishor wankhede,v a ukrade,0.04996247901031,0.121864825,0.5,0,0,11,0.0,0.4,0,0,0,0.110452875
budhwani miss monica,k s budhwani,0,budhwani monica,k s budhwani,budhwani monica,k s budhwani,0.7009855268276879,0.6215052,0.6351851851851852,0,0,11,0.25,0.8,1,0,0,0.110249504
gajanan vyawahare,v a ukrade,0,gajanan vyawahare,v a ukrade,gajanan vyawahare,v a ukrade,0.02113901963450468,0.22350621,0.4617647058823529,0,0,13,0.0,0.3,0,0,0,0.110452875
arun kumar krishnasamy,v k arunkumar,0,arun kumar krishnasamy,v k arunkumar,arun kumar krishnasamy,v k arunkumar,0.34162539769761063,0.5781453,0.6561771561771562,0,0,17,0.0,0.51,0,0,0,0.110452875
palash mallick,olivia mallick,0,palash mallick,olivia mallick,palash mallick,olivia mallick,0.5199194089887031,0.54201686,0.7428571428571429,0,0,6,0.3333333333333333,0.71,0,0,0,0.10780521
waseem alam,m s alam,0,waseem alam,m s alam,waseem alam,m s alam,0.5237953577043513,0.67090863,0.654040404040404,0,0,5,0.25,0.67,0,0,0,0.10731572
t v aditya chowdary,aditya ajha,0,t v aditya chowdary,aditya ajha,t v aditya chowdary,aditya ajha,0.46057745248010906,0.55246264,0.6528442317916002,0,0,11,0.2,0.71,1,0,0,0.10669158
pradeep kumar rath,p ratha,0,pradeep kumar rath,p ratha,pradeep kumar rath,p ratha,0.36916449286289643,0.68852526,0.5973544973544974,0,0,13,0.0,0.48,0,0,0,0.110452875
dranant balirampant bijwe,anant bijwe,0,dranant balirampant bijwe,anant bijwe,dranant balirampant bijwe,anant bijwe,0.6658312068599195,0.6428678,0.6824242424242425,0,0,14,0.25,0.62,0,0,0,0.110249504
sunil varma,v k verma,0,sunil varma,v k verma,sunil varma,v k verma,0.2140477373278083,0.35467628,0.6033670033670034,0,0,6,0.0,0.5,1,0,0,0.110452875
k shanmugam,shanmul dr,0,k shanmugam,shanmul,k shanmugam,shanmul,0.4959455800611383,0.63445425,0.8008658008658008,0,0,5,0.0,0.67,0,0,0,0.121865146
arun kumar,v k arunkumar,0,arun kumar,v k arunkumar,arun kumar,v k arunkumar,0.5851069544389766,0.6268201,0.8230769230769232,0,0,5,0.0,0.78,0,0,0,0.16344401
pravin bijwe,anant bijwe,0,pravin bijwe,anant bijwe,pravin bijwe,anant bijwe,0.7234818778730456,0.6967931,0.7146464646464646,0,0,5,0.3333333333333333,0.7,0,0,0,0.11073446
waseem mohammed alam,m s alam,0,waseem mohammed alam,m s alam,waseem mohammed alam,m s alam,0.4181805357893849,0.5677893,0.5166666666666667,0,0,13,0.2,0.67,0,0,0,0.10669158
muralidhar s kathalagiri,murli dhar saini,0,muralidhar s kathalagiri,murli dhar saini,muralidhar s kathalagiri,murli dhar saini,0.18998013026476765,0.39898387,0.8668055555555556,0,1,11,0.0,0.55,1,0,0,0.110452875
kandukuri varun kumar,k varun deep,0,kandukuri varun kumar,k varun deep,kandukuri varun kumar,k varun deep,0.3857644219567168,0.55818784,0.578042328042328,0,0,13,0.2,0.59,0,0,0,0.10669158
jiten chowdhry,hiten choudhary,0,jiten chowdhry,hiten choudhary,jiten chowdhry,hiten choudhary,0.38873134245020907,0.34266114,0.8857142857142857,0,0,3,0.0,0.83,0,0,0,0.3294437
ak mittal,h k mital,0,ak mittal,h k mital,ak mittal,h k mital,0.4671175769713948,0.5805339,0.8042328042328042,0,0,3,0.0,0.78,0,0,0,0.21074495
mohammad shoaib,shoaib x,0,mohammad shoaib,shoaib x,mohammad shoaib,shoaib x,0.7382152668646879,0.577543,0.5055555555555555,0,0,11,0.3333333333333333,0.86,0,0,0,0.20736201
shweta kaul jha,shweta vaskale,0,shweta kaul jha,shweta vaskale,shweta kaul jha,shweta vaskale,0.482262581092485,0.61740404,0.8674458874458875,0,0,7,0.25,0.76,1,0,0,0.106695026
dharmendra pal singh,d p singh tomar,0,dharmendra pal singh,d p singh tomar,dharmendra pal singh,d p singh tomar,0.2829154848627685,0.6378338,0.5722222222222223,0,0,17,0.16666666666666666,0.57,0,0,0,0.10669158
sunit kumar singh,s negi,0,sunit kumar singh,s negi,sunit kumar singh,s negi,0.010681242480959327,0.32351494,0.5506535947712418,0,0,14,0.0,0.35,0,0,0,0.110452875
viswa charan kakarla,k v charan,0,viswa charan kakarla,k v charan,viswa charan kakarla,k v charan,0.39555134790507795,0.561933,0.7092592592592593,0,0,13,0.2,0.75,0,1,0,0.12728661
akhilesh kumar,akhilesh meena,0,akhilesh kumar,akhilesh meena,akhilesh kumar,akhilesh meena,0.7321480793511768,0.64994514,0.9142857142857143,0,1,5,0.3333333333333333,0.79,0,0,0,0.10905267
kv chalapati rao,k v charan,0,kv chalapati rao,k v charan,kv chalapati rao,k v charan,0.15954700298867422,0.39347905,0.6833333333333332,0,0,9,0.0,0.54,0,0,0,0.110452875
khalid noman,zeeshan khalid,0,khalid noman,zeeshan khalid,khalid noman,zeeshan khalid,0.48679352352120325,0.6803646,0.5246031746031746,0,0,13,0.3333333333333333,0.69,0,0,0,0.10669158
firoz khan,feroz a khan,0,firoz khan,feroz a khan,firoz khan,feroz a khan,0.4993701329721472,0.63938403,0.8616666666666666,0,1,3,0.25,0.82,0,0,0,0.116439044
choyal gopal singh,g s choyal,0,choyal gopal singh,g s choyal,choyal gopal singh,g s choyal,0.6953018037930754,0.6504861,0.5814814814814815,0,0,15,0.2,0.75,0,1,0,0.124607876
vishal gaikwad,ganesh gayakwad,0,vishal gaikwad,ganesh gayakwad,vishal gaikwad,ganesh gayakwad,0.33831129520477193,0.63687694,0.6936507936507935,0,0,8,0.0,0.41,0,0,0,0.110452875
mayuri mane,mayuri dave,0,mayuri mane,mayuri dave,mayuri mane,mayuri dave,0.6823107377135035,0.6042139,0.9272727272727274,0,0,2,0.3333333333333333,0.82,1,0,0,0.10693634
naba j borah,j boro,0,naba j borah,j boro,naba j borah,j boro,0.32153597499387165,0.55087364,0.6833333333333332,0,0,7,0.25,0.56,0,0,0,0.106695026
manasa chinthalapati,manasa dr,0,manasa chinthalapati,manasa,manasa chinthalapati,manasa,0.513523682903401,0.6795537,0.86,0,0,14,0.5,1.0,1,0,0,0.15909243
gopal singh choyal,g s choyal,0,gopal singh choyal,g s choyal,gopal singh choyal,g s choyal,0.6953018037930754,0.638625,0.7466666666666666,0,0,8,0.2,0.75,0,1,0,0.12409581
firoz khandhadia,feroz a khan,0,firoz khandhadia,feroz a khan,firoz khandhadia,feroz a khan,0.37753317277742093,0.52038,0.7775000000000001,0,1,8,0.0,0.64,0,0,0,0.110452875
dkumar mrigank singh,mrigank kumar thakur,0,dkumar mrigank singh,mrigank kumar thakur,dkumar mrigank singh,mrigank kumar thakur,0.6397623871213554,0.7586044,0.7000000000000001,0,0,18,0.2,0.75,0,0,0,0.110249504
bhabani sankar sahoo,bs sahoo,0,bhabani sankar sahoo,bs sahoo,bhabani sankar sahoo,bs sahoo,0.4755438676879498,0.62278247,0.4916666666666667,0,0,12,0.25,0.77,0,0,0,0.10669158
sangram keshari sahoo,bs sahoo,0,sangram keshari sahoo,bs sahoo,sangram keshari sahoo,bs sahoo,0.44550103018311754,0.5499698,0.5543650793650794,0,0,14,0.25,0.77,0,0,0,0.10669158
yelamanchili prashanthi,yelamanchali x,0,yelamanchili prashanthi,yelamanchali x,yelamanchili prashanthi,yelamanchali x,0.6260459102919274,0.5959342,0.88337314859054,0,1,11,0.0,0.65,1,0,0,0.16392782
subhajit malakar,subhjeet k,0,subhajit malakar,subhjeet k,subhajit malakar,subhjeet k,0.19368082802740558,0.6184223,0.86,0,1,9,0.0,0.62,0,0,0,0.110452875
d k pal,rk pal,0,d k pal,rk pal,d k pal,rk pal,0.5249067826640441,0.71074224,0.7825396825396825,0,0,2,0.25,0.77,0,0,0,0.10649882
r jai vinod kumar,vinodh d,0,r jai vinod kumar,vinodh d,r jai vinod kumar,vinodh d,0.4640352126656753,0.46079108,0.5898692810457516,0,0,12,0.0,0.48,0,0,0,0.110452875
bipin kumar bhatia,babita kumari,0,bipin kumar bhatia,babita kumari,bipin kumar bhatia,babita kumari,0.17004160672284888,0.731387,0.6415954415954417,0,0,10,0.0,0.65,1,0,0,0.110452875
g v subbareddy,d j r reddy,0,g v subbareddy,d j r reddy,g v subbareddy,d j r reddy,0.387256432086813,0.17870031,0.712121212121212,0,0,7,0.0,0.48,0,0,0,0.110452875
muneer ahmed mulla,minaz mulla,0,muneer ahmed mulla,minaz mulla,muneer ahmed mulla,minaz mulla,0.4200371277138523,0.58540094,0.6986531986531986,0,0,9,0.25,0.62,1,0,0,0.10669158
satish kumar gs,g s satish,0,satish kumar gs,g s satish,satish kumar gs,g s satish,0.6534879354747772,0.54097235,0.6111111111111112,0,0,12,0.2,0.75,0,0,0,0.110249504
deva kumar borgohain,deba kumar choudhury,0,deva kumar borgohain,deba kumar choudhury,deva kumar borgohain,deba kumar choudhury,0.13974489707144686,0.53418255,0.6571428571428571,0,1,9,0.2,0.6,1,0,0,0.10669158
rajesh barasia,r brajabashi,0,rajesh barasia,r brajabashi,rajesh barasia,r brajabashi,0.08390682913037552,0.40882444,0.8016233766233767,0,0,10,0.0,0.54,1,0,0,0.110452875
sudheer unnikrishnan,sudheer u d,0,sudheer unnikrishnan,sudheer u d,sudheer unnikrishnan,sudheer u d,0.5453292884842933,0.6228181,0.8536363636363637,0,0,11,0.25,0.78,0,0,0,0.110089056
c vanlalhlua,vanlalremsiama,0,c vanlalhlua,vanlalremsiama,c vanlalhlua,vanlalremsiama,0.33555338143185165,0.5964042,0.6944444444444445,0,0,9,0.0,0.54,1,0,0,0.110452875
ajay kumar,v kumar,0,ajay kumar,v kumar,ajay kumar,v kumar,0.5417301926021889,0.70305806,0.707936507936508,0,0,4,0.3333333333333333,0.83,0,0,0,0.11127316
ravindra b dhaded,m s dhadave,0,ravindra b dhaded,m s dhadave,ravindra b dhaded,m s dhadave,0.25728797112235,0.48854867,0.6714200831847891,0,0,12,0.0,0.43,0,0,0,0.110452875
niraj b singh,davneet singh,0,niraj b singh,davneet singh,niraj b singh,davneet singh,0.29344112069635786,0.7366153,0.701923076923077,0,0,7,0.25,0.56,0,0,0,0.106695026
mahendra singh,p k shrivastav,0,mahendra singh,p k shrivastav,mahendra singh,p k shrivastav,0.004617084600187858,0.42271844,0.4523809523809524,0,0,13,0.0,0.29,0,0,0,0.110452875
manan gogia,p k shrivastav,0,manan gogia,p k shrivastav,manan gogia,p k shrivastav,0.0,0.26395977,0.46645021645021645,0,0,13,0.0,0.24,0,0,0,0.110452875
mriganka sekhar sharma,mrigang shekhar,0,mriganka sekhar sharma,mrigang shekhar,mriganka sekhar sharma,mrigang shekhar,0.6269356591000464,0.6261556,0.8710822510822511,0,1,10,0.0,0.7,0,0,0,0.16392782
v k jain,v k mujral,0,v k jain,v k mujral,v k jain,v k mujral,0.13034285336601634,0.5675622,0.87,0,0,5,0.5,0.67,0,0,0,0.106695026
n navya teza,juicy mahanta,0,n navya teza,juicy mahanta,n navya teza,juicy mahanta,0.005841495411127335,0.18895826,0.5982905982905983,0,0,11,0.0,0.4,1,0,0,0.110452875
