name1,name2,is_match,name1_clean,name2_clean,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,soundex_match,Levenshtein,jaccard,token_set_ratio,similar_gender,is_abbreviation,predicted_match,match_probability
abdul rashid lone,abdul rashid lone,1,abdul rashid lone,abdul rashid lone,abdul rashid lone,abdul rashid lone,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,0.89880055
mohammed abdullah,abdullah,1,mohammed abdullah,abdullah,mohammed abdullah,abdullah,0.753465066053122,0.89563465,0.411764705882353,0,0,9,0.5,1.0,0,0,1,0.8850593
sukriti bhalla,sukriti,1,sukriti bhalla,sukriti,sukriti bhalla,sukriti,0.7842623617451945,0.81395566,0.9,0,1,7,0.5,1.0,1,0,1,0.73504794
sukriti verma,sukriti,1,sukriti verma,sukriti,sukriti verma,sukriti,0.8297106359075693,0.82231855,0.9076923076923077,0,1,6,0.5,1.0,1,0,1,0.6295893
shailendra kumar,shailendra kumar,1,shailendra kumar,shailendra kumar,shailendra kumar,shailendra kumar,1.0,1.0,1.0,1,1,0,1.0,1.0,1,1,1,0.89880055
rameshsm,ramesh,1,rameshsm,ramesh,rameshsm,ramesh,0.6452201146130718,0.77379847,0.95,0,0,2,0.0,0.86,0,0,1,0.8848276
rksingh,r k singh,1,r k singh,r k singh,r k singh,r k singh,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,0.89880055
r k singh,r k singh,1,r k singh,r k singh,r k singh,r k singh,1.0,1.0,1.0,1,1,0,1.0,1.0,0,1,1,0.89880055
gaurav gupta,gaurav gupta,1,gaurav gupta,gaurav gupta,gaurav gupta,gaurav gupta,1.0,1.0,1.0,1,1,0,1.0,1.0,1,1,1,0.89880055
ashwin lakhani,ashwin lakhani,1,ashwin lakhani,ashwin lakhani,ashwin lakhani,ashwin lakhani,1.0000000000000002,1.0000001,1.0,1,1,0,1.0,1.0,1,1,1,0.89880055
dattaprasanna r kulkarni,d r kulkarni,1,dattaprasanna r kulkarni,d r kulkarni,dattaprasanna r kulkarni,d r kulkarni,0.6086354076640655,0.75017464,0.5297619047619048,0,0,12,0.5,0.91,1,1,1,0.89895767
karthikeyan selvaraju,karthikeyan t,0,karthikeyan selvaraju,karthikeyan t,karthikeyan selvaraju,karthikeyan t,0.7119710542076974,0.79040384,0.8989010989010989,0,1,9,0.3333333333333333,0.92,0,0,1,0.50786245
balamurugan arumugam,balamurugan dr,0,balamurugan arumugam,balamurugan,balamurugan arumugam,balamurugan,0.7777181370434532,0.87804437,0.91,0,1,9,0.5,1.0,0,0,1,0.7293491
d sakthivelan,sakthivel j,0,d sakthivelan,sakthivel j,d sakthivelan,sakthivel j,0.8014793522913548,0.83229643,0.8368298368298368,0,0,4,0.0,0.83,0,0,1,0.8554133
sampath kumar,sampath dr,0,sampath kumar,sampath,sampath kumar,sampath,0.8900030756554669,0.7639557,0.9076923076923077,0,1,6,0.5,1.0,0,0,1,0.6295893
murali venkatraman,venkatraman v,0,murali venkatraman,venkatraman v,murali venkatraman,venkatraman v,0.7861771317090824,0.6925243,0.6965811965811967,0,0,9,0.3333333333333333,0.92,0,0,1,0.7301133
a rajasekar,c rajasekaran,0,a rajasekar,c rajasekaran,a rajasekar,c rajasekaran,0.8212201056500514,0.7932664,0.7972027972027972,0,0,3,0.0,0.83,0,0,1,0.86603874
a maheshwar,maheswar dr,0,a maheshwar,maheswar,a maheshwar,maheswar,0.5793425280674561,0.69914114,0.7840909090909092,0,0,3,0.0,0.84,0,0,1,0.86491543
maheshwar a,maheswar dr,0,maheshwar a,maheswar,maheshwar a,maheswar,0.5793425280674561,0.7023154,0.9454545454545455,0,1,3,0.0,0.84,0,0,1,0.881361
venkataramanan swaminathan,t swaminathan,0,venkataramanan swaminathan,t swaminathan,venkataramanan swaminathan,t swaminathan,0.6690850918259083,0.81049347,0.5073260073260073,0,0,13,0.3333333333333333,0.92,0,0,1,0.56464946
jayanth vijayakumar,vijayakumar b,0,jayanth vijayakumar,vijayakumar b,jayanth vijayakumar,vijayakumar b,0.7873139822659083,0.8022186,0.7126630679262259,0,0,10,0.3333333333333333,0.92,0,0,1,0.7249791
jayanth vijayakumar,vijayakumar a,0,jayanth vijayakumar,vijayakumar a,jayanth vijayakumar,vijayakumar a,0.7992762959499826,0.82585245,0.7408906882591092,0,0,10,0.3333333333333333,0.92,0,0,1,0.7249791
kotaiah voguri,oguri kotaiah,0,kotaiah voguri,oguri kotaiah,kotaiah voguri,oguri kotaiah,0.8032293818702305,0.7608415,0.6611721611721612,0,0,12,0.3333333333333333,0.96,1,0,1,0.88654673
gnanasekaran thangavel,gnanasekaran s,0,gnanasekaran thangavel,gnanasekaran s,gnanasekaran thangavel,gnanasekaran s,0.7443259828905184,0.8244407,0.903896103896104,0,1,9,0.3333333333333333,0.92,0,0,1,0.52848613
balamurugan srinivasan,balamurugan n,0,balamurugan srinivasan,balamurugan n,balamurugan srinivasan,balamurugan n,0.7492662468554968,0.8199214,0.9181818181818182,0,1,9,0.3333333333333333,0.92,0,0,1,0.52848613
balasundaram subramaniam,balasundaram x,0,balasundaram subramaniam,balasundaram x,balasundaram subramaniam,balasundaram x,0.7167002387048573,0.8144718,0.8940476190476191,0,1,11,0.3333333333333333,0.92,0,0,1,0.52848613
sudha b bhat,sudha dr,0,sudha b bhat,sudha,sudha b bhat,sudha,0.6956321806858716,0.7632071,0.8833333333333334,0,0,7,0.3333333333333333,1.0,1,0,1,0.77198017
s eswaramoorthy,eswaramoorthi x,0,s eswaramoorthy,eswaramoorthi x,s eswaramoorthy,eswaramoorthi x,0.8417734088210105,0.79288983,0.8388888888888889,0,0,5,0.0,0.87,0,0,1,0.84956944
b nagabhushanam,m nagabhushnam,0,b nagabhushanam,m nagabhushnam,b nagabhushanam,m nagabhushnam,0.7678007764726195,0.8375588,0.8291819291819292,0,0,2,0.0,0.9,0,0,1,0.8703974
bishnoi anil,anil vishnoi,0,bishnoi anil,anil vishnoi,bishnoi anil,anil vishnoi,0.8322266999372003,0.789743,0.6851851851851851,0,0,10,0.3333333333333333,0.92,1,0,1,0.7301133
r venkatasubramanian,t venkatasubramani,0,r venkatasubramanian,t venkatasubramani,r venkatasubramanian,t venkatasubramani,0.86663615574003,0.78132117,0.8726579520697166,0,0,3,0.0,0.89,0,0,1,0.88126737
maharaja natchimuthu,s natchimuthu,0,maharaja natchimuthu,s natchimuthu,maharaja natchimuthu,s natchimuthu,0.8592926079985365,0.77138925,0.7021367521367522,0,0,8,0.3333333333333333,0.92,0,0,1,0.68036157
senthilvelan r,m senthil velavan,0,senthilvelan r,m senthil velavan,senthilvelan r,m senthil velavan,0.6074887527231296,0.7240775,0.8208360267183797,0,0,6,0.0,0.84,0,0,1,0.84956944
jayachandra reddy,g jayachandra,0,jayachandra reddy,g jayachandra,jayachandra reddy,g jayachandra,0.7930092551973593,0.765118,0.8310708898944194,0,0,8,0.3333333333333333,0.92,1,0,1,0.56280404
tejashwini g,tejaswini s,0,tejashwini g,tejaswini s,tejashwini g,tejaswini s,0.6543518101860355,0.8559611,0.9484848484848484,0,1,2,0.0,0.87,1,0,1,0.88564974
tejashwini g,tejaswini e,0,tejashwini g,tejaswini e,tejashwini g,tejaswini e,0.6369748386810068,0.8623854,0.9484848484848484,0,1,2,0.0,0.87,1,0,1,0.88564974
aacha arumugasamy,arumugasamy r,0,aacha arumugasamy,arumugasamy r,aacha arumugasamy,arumugasamy r,0.8051048686135918,0.7766109,0.7636877828054299,0,0,8,0.3333333333333333,0.92,0,0,1,0.57299477
philip miss bindu,sr bindu philip,0,philip bindu,sr bindu philip,philip bindu,sr bindu philip,0.9265221210561587,0.85038,0.5666666666666667,0,0,12,0.6666666666666666,1.0,0,1,1,0.89895767
moksha prasuna,mokshaprasuna x,0,moksha prasuna,mokshaprasuna x,moksha prasuna,mokshaprasuna x,0.8276564669527863,0.80288136,0.959047619047619,0,1,3,0.0,0.9,1,0,1,0.88236624
r balamurugan,bala murugan,1,r balamurugan,bala murugan,r balamurugan,bala murugan,0.7838410144360559,0.6596317,0.9188034188034188,0,0,3,0.0,0.88,0,0,1,0.881361
gunasekar c,guna sekar,1,gunasekar c,guna sekar,gunasekar c,guna sekar,0.6974569605978926,0.71468556,0.9436363636363637,0,1,3,0.0,0.86,0,0,1,0.88236624
mohan raj,m mohanraj,1,mohan raj,m mohanraj,mohan raj,m mohanraj,0.5941818272254649,0.8056138,0.9033333333333332,0,0,3,0.0,0.84,0,0,1,0.88236624
t g balachandar,m bala chandar,0,t g balachandar,m bala chandar,t g balachandar,m bala chandar,0.6461252916129101,0.7103236,0.8804639804639804,0,0,4,0.0,0.83,0,0,1,0.8700792
kamal raj,s kamalraj,1,kamal raj,s kamalraj,kamal raj,s kamalraj,0.5915254660386661,0.743505,0.8555555555555555,0,0,3,0.0,0.84,0,0,1,0.87829214
jaya kumar,n jayakumar,1,jaya kumar,n jayakumar,jaya kumar,n jayakumar,0.6461639886789938,0.7336231,0.903030303030303,0,0,3,0.0,0.86,0,0,1,0.88236624
rama rao,p ramarao,1,rama rao,p ramarao,rama rao,p ramarao,0.6310025066613321,0.67518413,0.8796296296296297,0,0,3,0.0,0.82,0,0,1,0.88025403
manmadha rao,manmadharao m,0,manmadha rao,manmadharao m,manmadha rao,manmadharao m,0.8487631692412995,0.66930515,0.9512820512820512,0,1,3,0.0,0.88,0,0,1,0.881361
hari shanth,harishanth b,0,hari shanth,harishanth b,hari shanth,harishanth b,0.7536376329531723,0.7043639,0.9484848484848484,0,1,3,0.0,0.87,0,0,1,0.881361
b senthilvel kumar,senthil vel kumaran,0,b senthilvel kumar,senthil vel kumaran,b senthilvel kumar,senthil vel kumaran,0.713277569033605,0.7747417,0.8679623896342162,0,0,5,0.0,0.86,0,0,1,0.86473435
chandrashekhar m,j chandra shekhar,0,chandrashekhar m,j chandra shekhar,chandrashekhar m,j chandra shekhar,0.793469861695416,0.72254455,0.851062091503268,0,0,5,0.0,0.85,0,0,1,0.85786104
madhu sudhanan,madhusudhanan j,0,madhu sudhanan,madhusudhanan j,madhu sudhanan,madhusudhanan j,0.7261580367697531,0.7604221,0.959047619047619,0,1,3,0.0,0.9,0,0,1,0.88236624
saishyam m,sai shyam,1,saishyam m,sai shyam,saishyam m,sai shyam,0.6539572446943498,0.68361723,0.9274074074074075,0,0,3,0.0,0.84,0,0,1,0.881361
balamurali,bala murali,1,bala murali,bala murali,bala murali,bala murali,1.0000000000000002,1.0,1.0,1,1,0,1.0,1.0,1,1,1,0.89880055
pksharma,p k sharma,1,p k sharma,p k sharma,p k sharma,p k sharma,1.0,1.0,1.0,1,1,0,1.0,1.0,1,1,1,0.89880055
n c obul reddy,n c obul,1,n c obul reddy,n c obul,n c obul reddy,n c obul,0.8262393410229044,0.6375463,0.9142857142857143,0,1,6,0.75,1.0,0,1,1,0.89880055
hvmadhusudan,hv madhusudhan,1,hvmadhusudan,hv madhusudhan,hvmadhusudan,hv madhusudhan,0.5470529445541525,0.6267772,0.9619047619047619,0,1,2,0.0,0.92,0,0,1,0.86237264
abhijit aachi,abhijit,1,abhijit aachi,abhijit,abhijit aachi,abhijit,0.7230040790949941,0.8574083,0.9076923076923077,0,1,6,0.5,1.0,0,0,1,0.6295893
sanjay kumar mahajan,sanjay mahajan,1,sanjay kumar mahajan,sanjay mahajan,sanjay kumar mahajan,sanjay mahajan,0.9190942546891284,0.9670839,0.9114285714285714,0,0,6,0.6666666666666666,1.0,0,1,1,0.89880055
j vinod kumar jyothi prakasn,vinod kumar,1,j vinod kumar jyothi prakasn,vinod kumar,j vinod kumar jyothi prakasn,vinod kumar,0.5464861516780953,0.69710684,0.7067099567099566,0,0,17,0.4,1.0,0,1,1,0.89277476
vipin kumar grover,vipin grover,1,vipin kumar grover,vipin grover,vipin kumar grover,vipin grover,0.944940113991955,0.82227284,0.8833333333333333,0,1,6,0.6666666666666666,1.0,0,1,1,0.89880055
sarthak dahiya,sarthak,1,sarthak dahiya,sarthak,sarthak dahiya,sarthak,0.6726316138871622,0.86044335,0.9,0,1,7,0.5,1.0,0,0,1,0.7465375
pramod kumar srivastava,pramod srivastava,1,pramod kumar srivastava,pramod srivastava,pramod kumar srivastava,pramod srivastava,0.9439291278326606,0.8821928,0.9007672634271099,0,1,6,0.6666666666666666,1.0,1,1,1,0.89880055
samar naeem choudhary,naeem,1,samar naeem choudhary,naeem,samar naeem choudhary,naeem,0.6751524897453016,0.58444935,0.6126984126984127,0,0,16,0.3333333333333333,1.0,0,0,1,0.84555036
sheetal kumar patil,sheetal patil,1,sheetal kumar patil,sheetal patil,sheetal kumar patil,sheetal patil,0.9232182979522171,0.7746866,0.9214574898785426,0,0,6,0.6666666666666666,1.0,0,1,1,0.89880055
ashwini kumar choudhary,ashwini kumar,1,ashwini kumar choudhary,ashwini kumar,ashwini kumar choudhary,ashwini kumar,0.7394637823572762,0.9096929,0.9130434782608695,0,1,10,0.6666666666666666,1.0,1,1,1,0.89880055
jeetendra jadhav,jeetendra r jadhav,1,jeetendra jadhav,jeetendra r jadhav,jeetendra jadhav,jeetendra r jadhav,0.9889629154242329,0.95145595,0.9777777777777777,0,1,2,0.6666666666666666,1.0,1,1,1,0.89880055
r v raghavendra rao,r v rao,1,r v raghavendra rao,r v rao,r v raghavendra rao,r v rao,0.540411296415754,0.8381994,0.8345864661654134,0,0,12,0.75,1.0,0,1,1,0.8939444
s p sreekumaran nair,sreekumaran nair,1,s p sreekumaran nair,sreekumaran nair,s p sreekumaran nair,sreekumaran nair,0.9728329416927604,0.92435336,0.84625,0,0,4,0.5,1.0,0,1,1,0.8989275
gujar basweshwar shivanand,gujar basweshwar,1,gujar basweshwar shivanand,gujar basweshwar,gujar basweshwar shivanand,gujar basweshwar,0.8601500110808209,0.86306477,0.9230769230769231,0,1,10,0.6666666666666666,1.0,0,1,1,0.89880055
bhanu chander,bhanu chander dhatrika,1,bhanu chander,bhanu chander dhatrika,bhanu chander,bhanu chander dhatrika,0.710069438332333,0.77995336,0.9181818181818182,0,1,9,0.6666666666666666,1.0,0,1,1,0.89880055
jignesh b shingala,jignesh shingala,1,jignesh b shingala,jignesh shingala,jignesh b shingala,jignesh shingala,0.9819662559544894,0.95170116,0.9777777777777777,0,1,2,0.6666666666666666,1.0,1,1,1,0.89880055
manoj kumar asthana,manoj kumar,1,manoj kumar asthana,manoj kumar,manoj kumar asthana,manoj kumar,0.7119716122062003,0.83617985,0.9157894736842105,0,1,8,0.6666666666666666,1.0,0,1,1,0.89880055
y v narayana swamy chetty,narayana swamy chetty,1,y v narayana swamy chetty,narayana swamy chetty,y v narayana swamy chetty,narayana swamy chetty,0.9616359945252965,0.85658634,0.7879365079365078,0,0,4,0.6,1.0,1,1,1,0.89895767
shaik mahaboob basha,shaik mahaboob,1,shaik mahaboob basha,shaik mahaboob,shaik mahaboob basha,shaik mahaboob,0.9111433451673733,0.81915414,0.9400000000000001,0,1,6,0.6666666666666666,1.0,0,1,1,0.89880055
avinash kumar roy,avinash roy,1,avinash kumar roy,avinash roy,avinash kumar roy,avinash roy,0.9101556454965167,0.857553,0.9294117647058824,0,1,6,0.6666666666666666,1.0,0,1,1,0.89880055
khaja moinuddin m d ismail,khaja moinuddin,1,khaja moinuddin m d ismail,khaja moinuddin,khaja moinuddin m d ismail,khaja moinuddin,0.791627723181065,0.7730351,0.9153846153846154,0,1,11,0.4,1.0,1,1,1,0.89880055
adarsh chaudhary,adarsh,1,adarsh chaudhary,adarsh,adarsh chaudhary,adarsh,0.6732976588669193,0.7973828,0.875,0,1,10,0.5,1.0,0,0,1,0.77363294
sharanabasappa bellikatti,sharanabasappa,1,sharanabasappa bellikatti,sharanabasappa,sharanabasappa bellikatti,sharanabasappa,0.694583425729196,0.8713527,0.912,0,1,11,0.5,1.0,1,0,1,0.67231584
ajit kumar bose,ajit kumar,1,ajit kumar bose,ajit kumar,ajit kumar bose,ajit kumar,0.6990941274942075,0.8168934,0.9333333333333333,0,1,5,0.6666666666666666,1.0,0,1,1,0.89880055
raman amalanshu,amlanshu raman,1,raman amalanshu,amlanshu raman,raman amalanshu,amlanshu raman,0.700436024217768,0.8776568,0.7476190476190476,0,0,11,0.3333333333333333,0.97,0,0,1,0.8578603
t r ravi mohan,ravi mohan,1,t r ravi mohan,ravi mohan,t r ravi mohan,ravi mohan,0.920016142665978,0.905936,0.8380952380952381,0,0,4,0.5,1.0,1,1,1,0.89895767
dp singh arora,dp singh,1,dp singh arora,dp singh,dp singh arora,dp singh,0.768288535102976,0.75121105,0.9142857142857143,0,1,6,0.6666666666666666,1.0,0,1,1,0.89880055
ranganathan ramasamy,ranganathan,1,ranganathan ramasamy,ranganathan,ranganathan ramasamy,ranganathan,0.7384900812631434,0.7592418,0.91,0,1,9,0.5,1.0,0,0,1,0.7293491
yede jitendra tejram,jitendra yede,1,yede jitendra tejram,jitendra yede,yede jitendra tejram,jitendra yede,0.7726285942044504,0.7885013,0.7294871794871794,0,0,10,0.6666666666666666,1.0,1,1,1,0.89895767
nagendra kumar kulkarni,kulkarni,1,nagendra kumar kulkarni,kulkarni,nagendra kumar kulkarni,kulkarni,0.7056373700620279,0.7306446,0.48079710144927534,0,0,15,0.3333333333333333,1.0,1,0,1,0.8826844
naga raja ravi kishore t,ravi kishore,1,naga raja ravi kishore t,ravi kishore,naga raja ravi kishore t,ravi kishore,0.7708571473620204,0.6899269,0.6944444444444445,0,0,12,0.4,1.0,1,1,1,0.89895767
s uma devi,uma devi,1,s uma devi,uma devi,s uma devi,uma devi,0.9755708816774471,0.9367606,0.85,0,0,2,0.6666666666666666,1.0,1,1,1,0.8988725
sudarshan p b,p sudarshan,1,sudarshan p b,p sudarshan,sudarshan p b,p sudarshan,0.9645149978664924,0.9535103,0.8368298368298368,0,0,6,0.6666666666666666,1.0,0,1,1,0.89895767
sheikh mohammad taha mustafa,taha mustafa,1,sheikh mohammad taha mustafa,taha mustafa,sheikh mohammad taha mustafa,taha mustafa,0.7161489933259771,0.8516438,0.6164021164021164,0,0,16,0.5,1.0,1,1,1,0.89895767
shruti somani,shruti,1,shruti somani,shruti,shruti somani,shruti,0.749504273609011,0.7691026,0.8923076923076924,0,0,7,0.5,1.0,1,0,1,0.7612751
lala gladson ananda robin,lala robin,1,lala gladson ananda robin,lala robin,lala gladson ananda robin,lala robin,0.635165683809164,0.7461622,0.66,0,0,15,0.5,1.0,1,1,1,0.89895767
md s islam,s islam,1,md s islam,s islam,md s islam,s islam,0.8601856108455554,0.7981503,0.8523809523809524,0,0,3,0.6666666666666666,1.0,0,1,1,0.8988725
naveen kumar verma,naveen verma,1,naveen kumar verma,naveen verma,naveen kumar verma,naveen verma,0.9156807351068765,0.77992016,0.9,0,0,6,0.6666666666666666,1.0,1,1,1,0.89880055
aneesha fathima thazhakath shanavas,aneesha fathima,1,aneesha fathima thazhakath shanavas,aneesha fathima,aneesha fathima thazhakath shanavas,aneesha fathima,0.6668509274206489,0.7792757,0.8857142857142858,0,1,20,0.5,1.0,1,1,1,0.89880055
asim rafiq laharwal,rafiq laharwal,1,asim rafiq laharwal,rafiq laharwal,asim rafiq laharwal,rafiq laharwal,0.8938020118061162,0.90541697,0.7694235588972432,0,0,5,0.6666666666666666,1.0,0,1,1,0.89895767
anuj kumar patel,anuj patel,1,anuj kumar patel,anuj patel,anuj kumar patel,anuj patel,0.9121620217458498,0.9358227,0.905,0,0,6,0.6666666666666666,1.0,0,1,1,0.89880055
bala ganesh subbaiah,bala ganesh,1,bala ganesh subbaiah,bala ganesh,bala ganesh subbaiah,bala ganesh,0.6432404672320293,0.86796415,0.91,0,1,9,0.6666666666666666,1.0,1,1,1,0.89880055
praneeth raj patel,praneeth,1,praneeth raj patel,praneeth,praneeth raj patel,praneeth,0.7486703161189885,0.48384255,0.888888888888889,0,1,10,0.3333333333333333,1.0,0,0,1,0.81326735
kembavi abhinav,abhinav,1,kembavi abhinav,abhinav,kembavi abhinav,abhinav,0.677243047920308,0.7675734,0.5492063492063491,0,0,8,0.5,1.0,0,0,1,0.83577514
rajeev om prakash,om prakash,1,rajeev om prakash,om prakash,rajeev om prakash,om prakash,0.7704983198654394,0.8344966,0.7627450980392156,0,0,7,0.6666666666666666,1.0,0,1,1,0.89895767
n suresh anand,suresh,1,n suresh anand,suresh,n suresh anand,suresh,0.71946778249466,0.4418243,0.8095238095238096,0,0,8,0.3333333333333333,1.0,0,0,1,0.8558908
col raj kumar sharma,raj kumar sharma,1,col raj kumar sharma,raj kumar sharma,col raj kumar sharma,raj kumar sharma,0.740677074213221,0.8643616,0.8291666666666666,0,0,4,0.75,1.0,1,1,1,0.89895767
subodh kumar gupta,subodh,1,subodh kumar gupta,subodh,subodh kumar gupta,subodh,0.7652312247874147,0.47252783,0.8666666666666666,0,0,12,0.3333333333333333,1.0,0,0,1,0.83623576
jay mistry surgeon doctor in rajkot,jay mistry,1,jay mistry in rajkot,jay mistry,jay mistry in rajkot,jay mistry,0.6811581780140843,0.736418,0.9,0,1,10,0.5,1.0,0,1,1,0.89880055
harika tirungari,t harika,1,harika tirungari,t harika,harika tirungari,t harika,0.5372798859407963,0.73083746,0.6666666666666666,0,0,12,0.3333333333333333,0.86,1,1,1,0.8939444
antony chacko,chakko antony,1,antony chacko,chakko antony,antony chacko,chakko antony,0.6779513695629998,0.7734426,0.5854700854700855,0,0,12,0.3333333333333333,0.92,0,0,1,0.56464946
ganesh babu subramaniam,s ganesh babu,1,ganesh babu subramaniam,s ganesh babu,ganesh babu subramaniam,s ganesh babu,0.6718185609421711,0.80146754,0.701226309921962,0,0,14,0.5,0.92,0,1,1,0.89895767
b venkat kumar,venkat,1,b venkat kumar,venkat,b venkat kumar,venkat,0.8394760290065667,0.67351687,0.8095238095238096,0,0,8,0.3333333333333333,1.0,0,0,1,0.86267793
balakumar,bala kumar,1,bala kumar,bala kumar,bala kumar,bala kumar,1.0,1.0000002,1.0,1,1,0,1.0,1.0,1,1,1,0.89880055
sanjit kumar nayak,sanjit nayak,1,sanjit kumar nayak,sanjit nayak,sanjit kumar nayak,sanjit nayak,0.9152086316523361,0.8843993,0.9166666666666666,0,1,6,0.6666666666666666,1.0,0,1,1,0.89880055
indra singh choudhary,indra singh,1,indra singh choudhary,indra singh,indra singh choudhary,indra singh,0.6958841641661712,0.8439502,0.9047619047619048,0,1,10,0.6666666666666666,1.0,1,1,1,0.89880055
talluri suresh babu,t suresh babu,1,talluri suresh babu,t suresh babu,talluri suresh babu,t suresh babu,0.6665549881205824,0.75262654,0.7668016194331982,0,0,6,0.5,0.92,0,1,1,0.89895767
rajendra prasad bhupathi,b rajendra prasad,1,rajendra prasad bhupathi,b rajendra prasad,rajendra prasad bhupathi,b rajendra prasad,0.7258680489200497,0.9136943,0.7026143790849674,0,0,11,0.5,0.94,1,1,1,0.89895767
ram kumar sharma,ram kumar,1,ram kumar sharma,ram kumar,ram kumar sharma,ram kumar,0.7274017696456898,0.9178473,0.9125,0,1,7,0.6666666666666666,1.0,0,1,1,0.89880055
umashankar,umashankar tantravan,1,umashankar,umashankar tantravan,umashankar,umashankar tantravan,0.7146410105694563,0.8402133,0.9,0,1,10,0.5,1.0,0,0,1,0.8112445
amol s lachyan deshmukh,s deshmukh,1,amol s lachyan deshmukh,s deshmukh,amol s lachyan deshmukh,s deshmukh,0.6287431089263843,0.6096088,0.5057971014492754,0,0,13,0.5,1.0,0,1,1,0.89895767
rahul chandran v,rahul chandran,1,rahul chandran v,rahul chandran,rahul chandran v,rahul chandran,0.9701986743766022,0.92802036,0.975,0,1,2,0.6666666666666666,1.0,0,1,1,0.89880055
mohd shariful haq,shariful haq,1,mohd shariful haq,shariful haq,mohd shariful haq,shariful haq,0.8785036202630047,0.9061719,0.7630718954248367,0,0,5,0.6666666666666666,1.0,0,1,1,0.89895767
kaushlendra dhar dwivedi,kaushlendra,1,kaushlendra dhar dwivedi,kaushlendra,kaushlendra dhar dwivedi,kaushlendra,0.7318935127853041,0.7087731,0.8916666666666666,0,1,13,0.3333333333333333,1.0,1,0,1,0.8168899
pushparaj s karmarkar,s karmarkar,1,pushparaj s karmarkar,s karmarkar,pushparaj s karmarkar,s karmarkar,0.6889236425330589,0.80994177,0.6378066378066377,0,0,10,0.6666666666666666,1.0,0,1,1,0.89895767
shivpal saini,shivpal,1,shivpal saini,shivpal,shivpal saini,shivpal,0.851068710210918,0.72991395,0.9076923076923077,0,0,6,0.5,1.0,0,0,1,0.66293246
